,German Apples (EUR),UK Apples (GBP),EURGBP
21/07/2015,86.05295003,100.58498360014505,0.8487640467817752
22/07/2015,86.51208255690577,103.59996932887533,0.8485410167373294
23/07/2015,87.81784082,105.53240712401214,0.8446754498281691
24/07/2015,86.08485900895684,104.71894315146595,0.84222642
27/07/2015,84.65872808017347,99.65758254291087,0.8395673642144209
28/07/2015,84.78779205324236,100.40679001032461,0.840115639
29/07/2015,85.04754236647699,102.07878604732998,0.8402991516985959
30/07/2015,85.25296976962433,103.50030048628791,0.8383911031376904
31/07/2015,85.79846524198346,103.73909440324744,0.8388581611916223
03/08/2015,85.08211149662381,103.5900191008687,0.8374149905911423
04/08/2015,85.50254655815571,102.37295492652513,0.8366987769983889
05/08/2015,86.01260339,103.84125176191074,0.8411205578122963
06/08/2015,85.82590848294745,103.49959323213032,0.8446793228198725
07/08/2015,87.78354472215993,104.92611219961063,0.8412288668910726
10/08/2015,88.05129466994404,107.86961162530146,0.8434302193252599
11/08/2015,86.81030175412053,103.88179588055728,0.8455884960285843
12/08/2015,87.31391424,103.0557544220833,0.8425357887471395
13/08/2015,86.65523413,103.68493029527727,0.8447114144979896
14/08/2015,87.44424438740536,103.85203177856933,0.8488131485631162
17/08/2015,88.57561553,106.64050629012455,0.8458173129483088
18/08/2015,87.53792711171893,106.7325031794633,0.8433765458625734
19/08/2015,88.81113490863284,105.26398684551819,0.8460841850978923
20/08/2015,89.23340030203785,107.67549512725891,0.8468080063772351
21/08/2015,89.98392280561383,107.4028406785886,0.8482801790763046
24/08/2015,92.64856018609139,112.11017407530056,0.8491906643238452
25/08/2015,92.11748871919941,113.38684872787476,0.8502363016206217
26/08/2015,91.2607082,108.3316910860346,0.8466914294210311
27/08/2015,90.43286579952574,106.71945482385823,0.8494890566936344
28/08/2015,89.05293582661271,104.45223828167437,0.852624229
31/08/2015,89.10468801,104.28345004047381,0.8520084190135851
01/09/2015,89.19513206218504,105.6993940256473,0.8518917533777263
02/09/2015,89.74242708,106.4574840023015,0.8477933655476148
03/09/2015,90.41161938232526,107.85972948529918,0.8491676917803695
04/09/2015,90.62755450864775,108.5188879086785,0.8506991112103068
07/09/2015,92.62821916367534,109.95423710590819,0.8505324897881348
08/09/2015,92.57437983222334,112.02691496950627,0.8535498884394119
09/09/2015,95.88164760537303,113.17332418046671,0.8526522177410046
10/09/2015,96.57388993432502,118.0208351495997,0.8541698736289455
11/09/2015,95.36707332549166,114.30502848420437,0.8514309873375935
14/09/2015,94.52973154625059,110.88984292954366,0.851367829
15/09/2015,94.90054659694238,111.7099571981597,0.8509004161121232
16/09/2015,94.32887348289205,112.70305181933222,0.8515044746686866
17/09/2015,95.38470958012789,112.81196728052716,0.8505139847769213
18/09/2015,95.71859738577622,115.56240975322126,0.8501618600584679
21/09/2015,95.34885421706454,113.26342564611448,0.8523766946471423
22/09/2015,93.91277949677553,110.92052858071008,0.8512049049343012
23/09/2015,92.00103732406431,107.71374743827734,0.8469084815699308
24/09/2015,91.46473126601406,106.22546029660259,0.8515883987491282
25/09/2015,92.53143341331247,109.04712030395615,0.8553018789331692
28/09/2015,93.06347159980965,112.16789874663856,0.851827666
29/09/2015,91.77006657844727,109.62431167102628,0.8536801669594609
30/09/2015,91.91888822689674,106.89519079933913,0.8523288190845032
01/10/2015,92.31221804885486,109.93726348995051,0.8530364660996221
02/10/2015,91.44040755046818,108.09663120564073,0.8538273575246293
05/10/2015,91.98928773340899,108.26380470862688,0.8531971964891132
06/10/2015,92.09706069,109.91480506229057,0.851093566
07/10/2015,90.64991644,108.28177719470357,0.8492444493138959
08/10/2015,90.77874397671154,106.22996435689019,0.8467972889614769
09/10/2015,91.01079226320903,109.49972508718488,0.8445815892363984
12/10/2015,92.45864778744797,110.45089366707238,0.8444029016661279
13/10/2015,93.86882184015971,114.15256804182451,0.8425013969058682
14/10/2015,92.42518435388236,111.98518377230381,0.8443132561865392
15/10/2015,91.30617850988688,106.54865388995032,0.8482776226650746
16/10/2015,92.31239315164703,108.8959331022903,0.846729238
19/10/2015,92.77399274997856,112.51939634424234,0.8473679574942996
20/10/2015,93.66305663954915,113.03604237603656,0.8487026461959571
21/10/2015,98.31349945296638,117.99529131281056,0.8499653231213329
22/10/2015,98.83753573545832,123.69459169071976,0.8501686902665558
23/10/2015,100.45302535545574,119.77147540572713,0.8521597580258629
26/10/2015,101.80298402685817,122.61088451847422,0.8534551223270836
27/10/2015,102.76144312021754,123.55693208984164,0.8501346
28/10/2015,102.3843513538858,122.49211319638043,0.8524651036378128
29/10/2015,103.35982284277134,121.83515095100493,0.8548508229381167
30/10/2015,103.13532808551199,123.04872701087407,0.8527981229514663
02/11/2015,103.21643529881135,121.89690506387001,0.8529000324034139
03/11/2015,102.82509772115294,121.54489432958795,0.8547376923893859
04/11/2015,102.97155638254286,121.57633410671154,0.8541743695747991
05/11/2015,106.35969352212999,125.02161139731183,0.8570659892825763
06/11/2015,104.0605110995689,125.65531049258638,0.8634710878189691
09/11/2015,104.97695531664425,121.10497503654845,0.8613361024707792
10/11/2015,102.77129551652801,122.51746540735009,0.8575975294511374
11/11/2015,102.14007155607312,118.12643577923858,0.8584185904443109
12/11/2015,102.52620145267062,119.59415117358783,0.8603717441045574
13/11/2015,102.68142713759498,121.17105164817309,0.8597463429721377
16/11/2015,101.14489314453797,118.81607945130528,0.8636907155014023
17/11/2015,100.74556865201878,117.10121715769367,0.8600568782707173
18/11/2015,101.62209212952068,117.85750393881146,0.8619359923591718
19/11/2015,100.31888865894499,118.30097074161735,0.8602927436240639
20/11/2015,100.58103244202995,116.40818955741601,0.8649643240912279
23/11/2015,100.31172200940111,116.59485203685183,0.8704097656088449
24/11/2015,99.64401061468486,115.35066253424054,0.8683104868479639
25/11/2015,102.47011323136132,118.10456485891793,0.8668087915654255
26/11/2015,103.60798484049981,123.55232630327853,0.8691588105770728
27/11/2015,100.75064887947586,117.98772481368488,0.8680996503197105
30/11/2015,101.00242665424526,115.03062707569819,0.867975493
01/12/2015,99.73803364305724,116.32990600777926,0.868044905
02/12/2015,101.04196433890326,116.76059902489561,0.8628121915198576
03/12/2015,100.20569961525095,119.0507992380367,0.8627745868396058
04/12/2015,100.22131070278098,116.95292864603384,0.8609022967463354
07/12/2015,100.86549245611262,118.87668086839832,0.859566189
08/12/2015,102.10905981377115,120.58209907876757,0.8634835474001151
09/12/2015,101.0900818052502,119.9198887034426,0.8600729569397306
10/12/2015,100.5785907074567,116.5133654291226,0.8622787332919036
11/12/2015,100.02618926342478,116.94964554121364,0.861521424
14/12/2015,98.87135651,115.19415170684911,0.860762619
15/12/2015,100.82306271436708,116.63101937005115,0.8629081030986266
16/12/2015,101.37405409670215,121.00045168912007,0.8638328253591784
17/12/2015,100.1278915,117.7837639547685,0.8653867552675163
18/12/2015,101.21477363997978,115.65305906593537,0.868029776
21/12/2015,103.88432297939913,122.54301590894487,0.8671244389158962
22/12/2015,105.1138401909659,125.74943128800518,0.8654539181730739
23/12/2015,102.9514018518321,122.21763609973924,0.8625009301121863
24/12/2015,102.42440657119307,118.0364049266059,0.8602615135068713
25/12/2015,103.58684821363946,120.43993126815158,0.8682895160054005
28/12/2015,103.0865410448229,121.27306638917473,0.8717002153065581
29/12/2015,103.45163805020486,120.25859033821955,0.8679985904528906
30/12/2015,104.70817287958548,123.28383472635518,0.8643905911306431
31/12/2015,103.08341465721686,121.80089923572687,0.865703503
01/01/2016,103.22745902290718,118.33229681875636,0.8671970225222759
04/01/2016,99.31085422799177,115.95130911341296,0.8686975481454332
05/01/2016,98.15998098247948,110.1588147525446,0.8680002333987513
06/01/2016,97.54600122361765,112.15051928489733,0.8676573162631293
07/01/2016,96.10382997004473,111.23952785888646,0.8685538291478032
08/01/2016,97.73981746410136,111.95848830266989,0.8687888373523619
11/01/2016,95.92191639831594,113.94651300642772,0.8627370585327884
12/01/2016,95.70518524463499,110.53038307818493,0.8621128346918159
13/01/2016,96.10763040128998,112.70507401823626,0.8598040226244739
14/01/2016,97.87729031192116,116.1653945445636,0.860278649
15/01/2016,95.83171860900353,112.97934536286888,0.8684057234260351
18/01/2016,97.44823370533739,110.6772760073021,0.8694114488993133
19/01/2016,97.47061547172845,115.29830101038256,0.868553307
20/01/2016,95.57549717343724,111.29457681975576,0.8710787301887571
21/01/2016,96.37464736,109.58513000320613,0.872404059
22/01/2016,96.61310993,112.78462755877912,0.8735591650142153
25/01/2016,96.25293552,110.9949240742363,0.8752304825140101
26/01/2016,96.00965889830216,109.31242467219795,0.8809181921081718
27/01/2016,94.59724101902218,108.74054582391315,0.8777859751635424
28/01/2016,94.81970147319714,106.93200290985602,0.8790964342293561
29/01/2016,95.70564597280067,110.4013536510334,0.8765351220854146
01/02/2016,97.12257051958812,112.97020133548044,0.8780701384322085
02/02/2016,95.32923041869559,111.3062790943582,0.8755330354369095
03/02/2016,98.78324258441351,112.5790711951936,0.8743828317415737
04/02/2016,96.29448863247411,115.85708634332876,0.8735705177926704
05/02/2016,96.33587280513163,107.74456788578885,0.8762595966477007
08/02/2016,96.85772577660872,111.0728401498629,0.8787981627057428
09/02/2016,96.56720291595809,111.25824729994056,0.8753568299565041
10/02/2016,95.76500368010404,109.92024320118844,0.8755083027141377
11/02/2016,95.43814345364788,109.74510212358481,0.873553756
12/02/2016,94.73156701218312,109.50464901236403,0.8700979145143567
15/02/2016,94.00054512782692,108.60673268297761,0.8695033714764266
16/02/2016,95.09502084520008,109.24332829202864,0.8686589466901176
17/02/2016,95.48235271224726,111.78708934005537,0.875323927
18/02/2016,94.28009060181341,108.95637100312257,0.8765184165195369
19/02/2016,95.50465147477362,109.19036664493494,0.8727233660962701
22/02/2016,95.29204191214103,111.9331621,0.871172284
23/02/2016,95.65701803070401,109.9047566977435,0.8739794059433349
24/02/2016,96.64742137058342,111.01433241227463,0.8797473718529814
25/02/2016,95.79991676132184,112.06547310875479,0.8753636595483719
26/02/2016,95.11275689964157,109.61665169773698,0.870195767
29/02/2016,95.59519428856126,109.92257432372537,0.875338958
01/03/2016,96.12240823609751,111.49427155010238,0.8764138066149216
02/03/2016,96.02141483319002,111.6660511808843,0.8740202077113691
03/03/2016,95.68509248066724,109.72023184402063,0.8754932306194578
04/03/2016,97.01557557679989,112.39763726977522,0.868255125
07/03/2016,96.49708200579396,113.84311524823003,0.8682643565096985
08/03/2016,97.60618092753842,113.54202232672525,0.8691613368802489
09/03/2016,97.23318083778318,114.23655127071508,0.8716953062631927
10/03/2016,97.20205870878974,113.13438260156896,0.8689160118042165
11/03/2016,97.96851372162516,114.05196858546921,0.8691505544916899
14/03/2016,99.20239585037366,116.27901390973096,0.8666208312684315
15/03/2016,99.97487523740239,117.93672265100919,0.867318207
16/03/2016,101.73527780869404,119.80450196457335,0.8648757494206446
17/03/2016,101.68685920161437,120.62249973678816,0.8637647550684205
18/03/2016,102.99582762498972,120.57387043344083,0.8610597807907002
21/03/2016,102.31588651885714,121.20421296952273,0.8628275286793591
22/03/2016,102.94197943556209,119.95223543035796,0.8651636563109489
23/03/2016,102.68696558278789,119.87922737761328,0.8645245492318814
24/03/2016,102.76535606071326,120.1666150416364,0.8646286774241417
25/03/2016,103.48298094245277,121.12542106746926,0.8606926792344382
28/03/2016,102.15329884107766,120.27553802076416,0.8598806609701546
29/03/2016,104.88153672826192,122.0218511105274,0.8597446990663232
30/03/2016,103.5442671438942,124.1010943154692,0.8668710252874332
31/03/2016,102.05393034230464,118.23621021182946,0.8638402354481058
01/04/2016,103.58557437708433,119.0736827,0.8678332291198004
04/04/2016,104.89136738023895,124.25890090123188,0.8705623427851341
05/04/2016,106.03156683134044,124.60073530958199,0.8713321918278273
06/04/2016,106.52543570080788,123.99198550940639,0.8761720093084273
07/04/2016,106.80508666905442,123.60121540493107,0.8771995042495538
08/04/2016,105.21483262255926,121.72968288870166,0.8782753787171079
11/04/2016,105.51473243353124,119.19859653532943,0.8781284429529613
12/04/2016,104.82694290898513,120.14520630311614,0.8815191738992372
13/04/2016,105.48995991822896,119.4858735181764,0.8845688105095848
14/04/2016,105.3297149425875,120.40455514433144,0.8828273088811022
15/04/2016,104.09035748488537,119.40528776429063,0.8791665621256439
18/04/2016,103.42638043958864,116.76331041644193,0.8786046651601439
19/04/2016,104.4132908437423,119.53563036800689,0.8763934699259841
20/04/2016,103.4652181048625,120.69092309550823,0.8762181355041763
21/04/2016,102.14325920786244,116.01886041859942,0.8796399155354054
22/04/2016,102.48583556346233,116.92615274326788,0.8783738251767814
25/04/2016,103.02894574186735,118.3016243072256,0.878255357
26/04/2016,102.33140582222732,118.70400683968515,0.8784158769807212
27/04/2016,102.10436768340757,116.51965695918673,0.8807664123580238
28/04/2016,102.57878688224947,117.53853165445601,0.8745552009887055
29/04/2016,100.03958620972121,117.29040947088973,0.8728855862091686
02/05/2016,98.12141214613001,110.6512508844596,0.8734666683785471
03/05/2016,97.06919854256198,109.4076399041126,0.8767745270285975
04/05/2016,96.95863628302736,110.21329759708603,0.8754171507721978
05/05/2016,96.54158136734404,111.8808549304517,0.8702581841692153
06/05/2016,99.14960391673895,114.3187346285055,0.8719585066153177
09/05/2016,100.39853477503151,119.7108629325475,0.8702152851215093
10/05/2016,100.24740470275137,118.14582201302308,0.8669606049816442
11/05/2016,100.60106729798709,117.48164423112047,0.8652573994624093
12/05/2016,100.07838041411028,117.15407715444707,0.8647546577596293
13/05/2016,100.33380892681592,116.08492827889218,0.8631090696521563
16/05/2016,100.27276493788754,118.39872062338833,0.857133933
17/05/2016,100.7267405547208,117.39804351439676,0.8595591832612777
18/05/2016,99.64193391770768,117.27533364701195,0.8630176641432202
19/05/2016,100.14982533352843,115.34935223935607,0.8647904822655771
20/05/2016,101.84129677153672,120.02029446144837,0.8616971609377813
23/05/2016,101.48603776326655,121.52721850072625,0.8611504680846862
24/05/2016,101.5720250374402,118.34717416871541,0.8611327800529222
25/05/2016,102.43862718165236,120.39998860101372,0.862758431
26/05/2016,101.3867523991791,119.27653258112781,0.8645765144234053
27/05/2016,101.73859693754133,118.53806145861975,0.8625795514693354
30/05/2016,101.74713328782575,119.36266030239734,0.8628023515233059
31/05/2016,101.92362295604529,118.81643194048358,0.8640459392856289
01/06/2016,100.77394630900366,117.7108880854855,0.8680170411826859
02/06/2016,101.79078038143557,116.66887921907265,0.8699452983325432
03/06/2016,102.87527865743034,119.99292963473945,0.8721100579154322
06/06/2016,104.36765409648251,121.89191192183519,0.8723403507152576
07/06/2016,105.71836510837049,123.54315524790113,0.8762243688281444
08/06/2016,108.42197800202236,126.86788339201574,0.877355982
09/06/2016,107.04052688884272,125.86590655586448,0.8749796653162635
10/06/2016,107.77185919516205,122.19532924150717,0.8788558107264615
13/06/2016,108.17253592761321,125.03647789314952,0.8807898265154446
14/06/2016,110.96445974053061,127.84452860795032,0.8795615789293284
15/06/2016,110.17989227499321,130.39635318548116,0.8782342140627232
16/06/2016,109.36650967527004,124.63232933584919,0.8790549780300289
17/06/2016,109.01878255700464,123.97676615265912,0.8803383628547953
20/06/2016,105.85990087644879,121.14657964985841,0.8808855858850679
21/06/2016,105.3227645027589,117.11982478557034,0.8817497443633621
22/06/2016,104.53240681780565,118.29107852742871,0.8864836141968889
23/06/2016,104.57851005303557,117.99199524528417,0.8894805897424202
24/06/2016,104.77892262184173,118.65444718832245,0.8900148348905081
27/06/2016,107.83468484304389,121.91567342255681,0.8926575106916194
28/06/2016,109.21624331434131,127.27060927179107,0.889759175
29/06/2016,108.6470212537757,125.18673581967013,0.8908750557839594
30/06/2016,107.15064225743937,118.86795947037014,0.8959664497340797
01/07/2016,107.40777929524133,119.56029918901699,0.8953513291316645
04/07/2016,105.45088734851387,119.51230936594119,0.8929641119100719
05/07/2016,107.87450764053352,119.31815620840851,0.8911319467543787
06/07/2016,109.1273816185857,126.98198215536642,0.8880788049989315
07/07/2016,108.48516714661535,125.21291843337079,0.8858863912005791
08/07/2016,105.60982218751609,119.9992153126699,0.8848531729111334
11/07/2016,107.05261402406163,118.41438976452055,0.8809444802590269
12/07/2016,107.12862565074249,124.95116403942123,0.8809878177395536
13/07/2016,109.0238521094506,124.33278190988052,0.8834950632695635
14/07/2016,106.7280671880641,124.71775803520346,0.8809726144455436
15/07/2016,105.59032863651538,118.15650340824472,0.8851984307314552
18/07/2016,105.26031916998853,118.24547111667397,0.8866237230158139
19/07/2016,105.20306238952155,119.26952325657477,0.8895064007518296
20/07/2016,104.82495282925812,119.00685872600374,0.8876652657038804
21/07/2016,105.96431603561959,118.9663136406965,0.8900576361668121
22/07/2016,104.38932275312354,120.55192460982687,0.8870017469904214
25/07/2016,103.82845932180814,115.81786336465402,0.8894924044262865
26/07/2016,104.07783169642778,117.11839090485222,0.8899739663138135
27/07/2016,104.48736053067935,118.45533720195013,0.8915261669883792
28/07/2016,105.26057653278362,120.20683607529712,0.8882311503354785
29/07/2016,104.2178800827602,119.65088058948234,0.8857305711050469
01/08/2016,102.49361848382148,115.66987611991003,0.8873982799264576
02/08/2016,104.21280471275796,116.45863143577303,0.8847515624175653
03/08/2016,104.23576295254318,120.48054027070367,0.886043324
04/08/2016,103.33031101214578,118.23771011373687,0.8822361540394027
05/08/2016,105.72698692113615,120.31672345644749,0.8845961968821506
08/08/2016,105.76018100650518,123.92315489384782,0.8811687776125958
09/08/2016,107.80533288814344,123.72520343634699,0.8827029763769508
10/08/2016,108.34160318480401,126.03406566755561,0.8844441036123495
11/08/2016,111.77994476324507,128.23559716595796,0.8825052088734516
12/08/2016,114.39398324909577,134.55590416379187,0.8841245112669771
15/08/2016,114.25143874382529,133.22587177613764,0.8848500703234394
16/08/2016,116.17947803999799,132.74162528556897,0.8833495832488701
17/08/2016,117.29780391671699,137.20683080178316,0.8805479442428569
18/08/2016,119.15439794849185,138.7813853391835,0.8751214596323177
19/08/2016,117.55309764690529,137.9802761063719,0.8760857566506443
22/08/2016,118.66740004826681,135.01293933846893,0.8717784464093967
23/08/2016,119.77731537285963,139.62958461625973,0.8720402860222595
24/08/2016,117.10427043334406,136.49955300576488,0.8713169811810143
25/08/2016,115.77522126328343,130.88018157741877,0.8731828090660535
26/08/2016,112.06695830275824,127.9970075291448,0.8723524982173048
29/08/2016,112.2327875371669,126.0639142208363,0.8714477598025407
30/08/2016,113.65757341850691,131.07725219988046,0.8734589174460454
31/08/2016,115.66633987622023,135.13812806129957,0.8743811945548191
01/09/2016,115.97728758527913,136.30752150428552,0.8752523349740896
02/09/2016,118.38743569977116,135.68151364571986,0.8765469616973823
05/09/2016,116.80299865237038,138.77583199585135,0.8723176926736922
06/09/2016,114.68198907496812,130.41093366640865,0.8743994818700256
07/09/2016,114.10202730155956,128.17632534553283,0.8760879099118929
08/09/2016,114.87231183094617,132.08022532261757,0.8732869437427403
09/09/2016,114.75521335015989,133.56034149939794,0.8726158351328617
12/09/2016,111.83835150786243,129.15888218390108,0.8725078064660585
